CODE,YEAR,MONTH,LAT,LON,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SRF_ALB,CLOUD_AMT,CLRSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,GWETPROF,GWETROOT,GWETTOP,PRECTOTCORR,PRECTOTCORR_SUM,PS,QV2M,RH2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TOA_SW_DWN,TS,MAIZE,WHEAT,RICE,SOYBEAN
AST,2000,5,-29.5,128.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.25,0.03,1.04,99.95,5.64,57.99,14.51,5.21,9.86,29.13,4.65,12.82,0.0,15.24,0.0,0.0,0.0,0.0
AST,1991,7,-25.0,126.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.25,0.22,0.42,12.92,96.41,4.37,41.45,15.23,0.87,8.05,29.47,1.84,15.56,0.0,15.61,0.0,0.0,0.0,0.0
AST,1985,3,-29.5,124.5,31.57,10.2,7.66,0.0,22.41,0.0,0.0,0.0,0.0,42.15,0.0,25.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.69,0.0,0.0,0.0,0.0,0.0
ARG,2024,4,-35.5,-63.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.35,0.39,3.49,104.56,99.82,7.37,67.36,15.83,8.94,12.39,30.85,3.74,11.74,0.0,15.79,0.0,0.0,0.0,0.0
AST,1998,8,-29.0,133.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.29,0.27,0.37,11.56,99.71,5.49,55.06,14.95,4.85,9.9,31.94,4.92,14.69,0.0,15.71,0.0,0.0,0.0,0.0
AST,1995,10,-26.5,132.5,29.75,12.08,7.26,0.0,27.14,0.0,0.0,0.0,0.0,40.97,0.0,29.87,0.22,0.21,0.18,0.47,14.67,94.96,4.83,31.94,21.77,1.57,11.67,42.61,5.47,16.8,37.36,23.77,0.0,0.0,0.0,0.0
AST,1986,12,-22.5,128.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.14,0.61,19.01,96.31,6.16,18.76,34.27,5.2,19.74,46.4,21.69,16.41,0.0,37.04,0.0,0.0,0.0,0.0
AST,1994,10,-30.5,132.5,28.38,12.12,8.11,0.0,26.72,0.0,0.0,0.0,0.0,56.3,0.0,28.68,0.18,0.18,0.1,0.14,4.36,99.67,5.05,42.21,19.73,3.33,11.53,38.74,4.51,16.89,36.76,21.71,0.0,0.0,0.0,0.0
AST,1999,12,-22.5,128.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.34,0.3,2.78,86.07,96.19,11.06,41.26,30.66,14.31,22.49,43.73,15.9,13.44,0.0,32.93,0.0,581.28,0.0,0.0
AST,1990,12,-27.5,124.5,32.87,14.34,8.79,0.0,30.98,0.0,0.0,0.0,0.0,46.62,0.0,32.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.28,0.0,0.0,0.0,0.0,0.0
AST,1986,4,-27.5,127.5,28.0,9.34,5.04,0.0,20.66,0.0,0.0,0.0,0.0,19.96,0.0,21.4,0.17,0.17,0.07,0.01,0.44,97.24,4.63,31.45,21.21,1.57,11.39,40.41,6.94,16.08,27.98,22.71,0.0,0.0,0.0,0.0
AST,1998,5,-23.0,128.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.21,0.07,2.06,96.96,5.81,35.39,21.96,5.04,13.5,32.64,8.6,14.71,0.0,22.72,0.0,0.0,0.0,0.0
AST,1996,7,-22.5,128.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.22,0.33,10.25,97.06,4.71,36.95,17.61,1.12,9.36,31.05,5.14,15.3,0.0,18.05,0.0,0.0,0.0,0.0
AST,1991,2,-23.5,126.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.09,0.34,9.59,95.76,8.82,26.89,34.05,10.61,22.33,44.27,22.55,14.86,0.0,36.44,0.0,0.0,0.0,0.0
ARG,2022,6,-32.0,-62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.46,0.45,0.06,1.86,100.46,4.99,70.53,9.34,3.54,6.44,21.03,0.29,13.07,0.0,9.18,0.0,0.0,0.0,0.0
AST,1984,11,-21.5,126.5,35.41,14.1,9.77,0.0,30.77,0.0,0.0,0.0,0.0,33.38,0.0,31.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.02,0.0,0.0,0.0,0.0,0.0
AST,2000,5,-21.5,124.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.44,1.4,43.44,98.35,6.8,55.87,17.12,7.47,12.3,31.59,6.33,13.32,0.0,17.18,0.0,0.0,0.0,0.0
AST,1987,7,-23.5,128.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.18,0.01,0.18,96.88,3.8,37.22,14.67,-0.99,6.84,28.45,3.3,16.31,0.0,15.11,0.0,0.0,0.0,0.0
AST,1994,9,-21.5,130.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.08,0.05,1.64,96.24,3.26,19.4,23.81,-3.53,10.14,38.17,10.31,18.2,0.0,25.02,0.0,0.0,0.0,0.0
AST,1989,2,-21.5,133.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.21,0.14,0.18,5.12,95.06,6.34,20.87,32.3,5.63,18.97,43.31,20.19,15.83,0.0,34.87,0.0,0.0,0.0,0.0
AST,1992,1,-29.0,124.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.21,1.37,42.57,97.1,7.0,36.66,25.61,7.85,16.73,41.42,12.11,16.28,0.0,28.01,0.0,0.0,0.0,0.0
AST,1987,12,-27.0,128.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.14,0.84,26.03,95.92,8.08,32.58,28.93,8.82,18.87,41.93,12.39,15.2,0.0,31.49,0.0,0.0,0.0,0.0
ARG,2024,4,-31.5,-63.5,31.35,5.51,4.54,13.42,11.87,0.72,0.02,1.01,0.14,61.48,8.25,18.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
AST,1990,1,-21.5,128.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.21,1.92,59.6,96.12,11.91,36.48,34.02,15.55,24.78,45.38,22.45,12.48,0.0,36.89,0.0,0.0,0.0,0.0
AST,1986,10,-29.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.24,0.55,17.15,97.54,4.59,37.83,18.46,1.77,10.12,36.54,3.86,16.63,0.0,20.52,0.0,0.0,0.0,0.0
ARG,2023,4,-36.5,-67.5,28.45,6.38,4.72,18.02,14.08,0.81,0.02,1.0,0.14,46.37,7.6,16.94,0.36,0.36,0.35,0.94,28.17,95.43,6.9,56.47,16.83,7.16,12.0,32.76,6.3,12.84,23.72,17.28,923.03,0.0,706.33,0.0
AST,1994,8,-21.0,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.23,0.14,0.0,0.0,97.55,2.79,22.7,17.83,-5.16,6.33,31.98,5.93,17.76,0.0,18.49,0.0,0.0,0.0,0.0
ARG,2022,5,-29.0,-63.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.48,0.46,0.07,2.16,99.69,6.93,63.48,15.43,7.77,11.6,28.51,2.14,13.08,0.0,15.7,0.0,0.0,0.0,504.58
AST,1985,5,-22.5,125.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.16,0.03,0.83,97.29,3.99,25.47,21.23,-0.61,10.31,34.5,8.12,15.38,0.0,21.95,0.0,0.0,0.0,0.0
ARG,2023,3,-36.5,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.65,0.6,3.29,101.99,100.07,10.38,62.13,22.89,14.03,18.46,38.81,6.45,14.85,0.0,23.53,0.0,0.0,0.0,0.0
AST,1992,6,-23.0,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.26,1.05,31.41,96.75,5.69,46.23,17.36,4.47,10.92,31.04,6.95,13.97,0.0,17.62,0.0,0.0,0.0,0.0
AST,2000,9,-28.5,126.5,26.89,9.22,9.4,0.0,21.24,0.0,0.0,0.0,0.0,29.4,0.0,23.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.26,0.0,0.0,0.0,0.0,0.0
AST,1988,8,-23.0,125.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.17,0.04,1.31,97.43,3.48,26.55,19.07,-1.96,8.55,32.41,6.74,17.16,0.0,20.1,0.0,0.0,0.0,0.0
AST,1989,8,-25.0,131.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.31,0.26,0.07,2.17,96.45,3.89,45.36,12.64,-0.51,6.07,30.55,1.16,16.95,0.0,13.33,0.0,0.0,0.0,0.0
ARG,2024,8,-33.0,-59.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.73,1.48,45.85,101.6,6.5,79.67,10.86,7.06,8.96,28.43,-1.34,11.47,0.0,10.78,0.0,0.0,0.0,0.0
AST,2000,1,-26.5,129.5,34.16,12.06,11.61,0.0,24.65,0.0,0.0,0.0,0.0,64.66,0.0,31.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55,0.0,0.0,0.0,0.0,0.0
AST,1987,5,-23.5,130.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.16,0.0,0.15,94.89,4.32,33.77,17.09,0.05,8.57,33.39,2.95,13.39,0.0,17.97,0.0,0.0,0.0,0.0
AST,1995,4,-30.5,124.5,28.8,7.11,7.53,0.0,15.53,0.0,0.0,0.0,0.0,58.65,0.0,19.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,0.0,515.29,0.0,1024.28,390.19
AST,1992,5,-28.0,128.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.21,0.66,20.6,97.02,6.21,56.95,15.51,6.02,10.77,30.76,4.48,12.46,0.0,16.16,0.0,0.0,0.0,0.0
AST,1989,11,-21.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.22,0.14,1.35,40.61,96.54,5.87,21.76,30.72,4.31,17.52,42.74,17.8,15.73,0.0,33.4,0.0,0.0,0.0,0.0
ARG,2023,12,-31.5,-59.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.74,7.39,229.02,100.35,13.67,74.55,23.67,18.34,21.01,38.18,12.41,11.77,0.0,23.99,0.0,667.66,0.0,0.0
ARG,2025,7,-37.0,-60.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.84,0.85,2.59,80.21,100.1,5.53,88.09,6.65,4.76,5.7,16.55,-4.49,9.38,0.0,6.44,0.0,0.0,0.0,0.0
ARG,2023,12,-30.5,-63.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.47,0.45,4.5,139.51,97.32,12.66,64.42,24.86,16.71,20.79,39.34,12.73,12.71,0.0,26.08,0.0,667.66,0.0,0.0
ARG,2025,2,-28.5,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.55,2.97,83.25,100.12,14.14,52.81,31.73,19.19,25.46,44.4,17.4,15.88,0.0,31.99,0.0,0.0,0.0,0.0
AST,1998,5,-27.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.27,1.27,39.28,96.62,7.33,50.87,19.88,8.35,14.11,31.67,10.23,13.2,0.0,20.47,0.0,0.0,0.0,0.0
AST,1990,2,-24.0,132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.18,0.28,7.85,93.31,6.47,28.53,26.9,5.74,16.32,39.36,12.12,15.17,0.0,29.24,0.0,0.0,0.0,0.0
AST,1991,3,-22.5,129.5,33.83,11.64,8.44,0.0,25.0,0.0,0.0,0.0,0.0,34.62,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.62,0.0,0.0,0.0,0.0,0.0
AST,1987,6,-27.5,126.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.26,0.25,0.93,27.84,96.96,4.56,48.27,13.01,1.18,7.1,25.17,2.5,13.42,0.0,13.15,0.0,0.0,0.0,0.0
AST,1994,5,-30.5,129.5,27.85,6.66,5.12,0.0,14.2,0.0,0.0,0.0,0.0,33.55,0.0,15.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
AST,1985,11,-28.0,126.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.17,0.9,27.02,96.44,5.67,28.83,25.73,4.42,15.07,41.79,12.52,17.07,0.0,28.16,0.0,0.0,0.0,0.0
AST,1992,11,-26.5,127.5,30.82,13.27,6.91,0.0,28.56,0.0,0.0,0.0,0.0,38.1,0.0,31.55,0.24,0.24,0.18,0.34,10.33,96.13,4.93,27.31,24.39,2.23,13.31,43.39,6.96,18.38,41.43,26.89,0.0,0.0,0.0,0.0
AST,1992,4,-22.0,130.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.2,0.13,0.27,8.02,95.16,7.21,32.17,26.86,7.38,17.12,38.4,11.37,12.73,0.0,28.44,1064.88,0.0,1154.21,740.04
AST,1989,5,-21.0,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.35,0.3,0.15,4.71,96.98,7.29,45.6,21.46,8.25,14.85,33.39,9.55,14.17,0.0,22.19,0.0,0.0,0.0,0.0
AST,1986,7,-23.5,129.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.31,0.29,1.44,44.54,96.19,4.82,52.71,12.4,1.94,7.17,26.82,0.81,13.57,0.0,12.87,0.0,0.0,0.0,0.0
AST,1984,4,-27.0,133.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.22,0.25,7.57,96.91,5.89,41.77,19.74,5.31,12.53,34.58,7.59,14.35,0.0,21.04,0.0,0.0,0.0,0.0
AST,1987,10,-25.5,131.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.18,5.6,95.28,4.61,23.42,25.2,1.17,13.19,40.7,8.43,17.88,0.0,27.37,0.0,0.0,0.0,0.0
AST,1994,7,-29.0,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.16,0.0,0.05,99.11,3.35,37.64,13.33,-2.5,5.41,27.51,2.44,15.94,0.0,13.18,0.0,0.0,0.0,0.0
AST,1986,9,-21.0,132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.24,0.12,3.55,96.32,6.85,36.79,23.71,6.72,15.22,36.68,5.75,15.41,0.0,24.93,0.0,0.0,0.0,0.0
AST,1993,3,-27.5,129.5,31.65,10.63,8.46,0.0,22.95,0.0,0.0,0.0,0.0,44.2,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26,0.0,0.0,0.0,0.0,0.0
AST,1997,8,-27.0,133.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.22,0.47,14.42,97.15,4.3,45.32,13.53,0.67,7.1,29.46,1.5,15.13,0.0,14.46,0.0,0.0,0.0,0.0
AST,1993,11,-21.5,132.5,34.45,11.96,8.91,0.0,26.43,0.0,0.0,0.0,0.0,53.26,0.0,31.17,0.26,0.26,0.22,1.6,48.09,95.21,8.1,31.08,29.59,8.53,19.06,41.71,18.0,14.89,41.01,31.6,0.0,0.0,0.0,0.0
AST,1994,9,-28.5,126.5,25.96,10.1,6.03,0.0,22.79,0.0,0.0,0.0,0.0,22.01,0.0,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.13,0.0,0.0,0.0,0.0,0.0
AST,1993,1,-25.0,133.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.15,0.35,10.76,95.85,8.13,28.07,31.45,8.98,20.21,44.42,17.83,14.66,0.0,34.11,0.0,0.0,0.0,0.0
AST,1985,5,-27.0,132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.19,0.56,17.21,96.16,4.38,42.83,14.64,0.7,7.67,31.0,2.55,14.32,0.0,15.47,0.0,0.0,0.0,0.0
AST,1992,4,-26.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.2,0.72,21.58,93.56,7.05,39.87,22.45,6.69,14.57,36.58,7.7,12.96,0.0,23.81,1064.88,0.0,1154.21,740.04
AST,1986,3,-21.0,126.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.29,0.22,0.13,3.96,97.2,9.15,32.91,31.43,11.22,21.32,41.47,19.15,16.11,0.0,32.8,0.0,0.0,0.0,0.0
AST,1993,5,-27.5,131.5,26.99,5.4,5.58,0.0,12.12,0.0,0.0,0.0,0.0,58.28,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.58,0.0,0.0,0.0,0.0,0.0
AST,1998,10,-25.5,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.22,0.6,18.47,93.36,6.82,36.21,23.69,6.48,15.09,40.21,6.9,15.88,0.0,25.61,0.0,0.0,0.0,0.0
AST,1986,2,-27.0,124.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.12,0.44,12.24,96.15,6.44,23.94,30.8,5.75,18.28,45.34,18.22,15.59,0.0,33.16,0.0,0.0,0.0,0.0
AST,1989,2,-20.5,131.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.24,0.16,0.32,8.88,96.08,7.37,23.14,33.17,7.76,20.47,44.25,21.94,15.6,0.0,35.18,0.0,0.0,0.0,0.0
AST,2000,5,-20.5,125.5,28.37,7.81,6.67,0.0,17.68,0.0,0.0,0.0,0.0,21.09,0.0,19.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.12,0.0,0.0,0.0,0.0,0.0
ARG,2024,3,-35.0,-61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.43,0.45,4.42,136.87,100.37,11.31,69.07,21.75,15.08,18.41,32.94,8.58,12.75,0.0,22.04,0.0,0.0,0.0,0.0
AST,1995,12,-21.0,132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.19,1.38,42.69,95.68,9.47,31.83,31.96,10.98,21.47,43.23,18.68,14.18,0.0,34.53,0.0,348.32,0.0,0.0
AST,1996,6,-23.0,128.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.17,0.19,5.77,96.81,5.95,39.38,20.32,5.1,12.71,31.76,7.56,13.78,0.0,20.81,0.0,0.0,0.0,0.0
AST,1994,12,-25.5,129.5,31.85,14.45,7.42,0.0,30.92,0.0,0.0,0.0,0.0,38.08,0.0,33.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.95,0.0,0.0,977.8,0.0,0.0
AST,1993,8,-23.5,124.5,26.37,8.85,3.85,0.0,20.07,0.0,0.0,0.0,0.0,18.4,0.0,21.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38,0.0,0.0,0.0,0.0,0.0
AST,1996,12,-30.5,126.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.14,0.1,3.2,98.63,6.25,37.58,24.43,6.18,15.3,40.99,9.98,17.69,0.0,27.63,0.0,487.39,0.0,0.0
ARG,2022,10,-38.0,-61.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.47,0.46,1.84,56.9,97.6,5.51,60.24,12.81,4.11,8.46,26.59,0.56,14.35,0.0,13.41,0.0,0.0,0.0,0.0
AST,1984,5,-29.5,124.5,28.79,5.57,5.3,0.0,12.13,0.0,0.0,0.0,0.0,49.71,0.0,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48,0.0,0.0,0.0,0.0,0.0
AST,1986,1,-25.5,129.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.15,0.72,22.43,93.14,5.63,21.98,29.55,2.83,16.19,42.76,18.34,15.66,0.0,32.05,0.0,0.0,0.0,0.0
AST,1985,2,-28.5,126.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.17,0.44,12.43,96.84,7.5,32.48,29.08,8.38,18.73,44.62,17.85,16.73,0.0,31.34,0.0,0.0,0.0,0.0
ARG,2024,1,-30.5,-64.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.51,3.12,96.65,92.41,11.21,63.17,22.74,14.25,18.5,36.33,13.04,14.44,0.0,22.82,0.0,0.0,0.0,0.0
AST,2001,7,-23.5,128.5,27.28,6.1,3.23,20.15,13.77,0.77,0.02,0.93,0.16,43.25,7.42,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.27,0.0,0.0,0.0,0.0,0.0
AST,1997,10,-22.5,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.14,0.08,2.55,97.46,5.91,24.06,29.33,4.92,17.12,43.56,14.75,16.71,0.0,31.64,0.0,0.0,0.0,0.0
AST,1998,7,-28.5,126.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.37,1.56,48.37,97.82,5.07,66.22,9.94,3.29,6.61,21.53,0.62,11.16,0.0,10.08,0.0,0.0,0.0,0.0
AST,1986,9,-26.5,124.5,28.14,10.05,5.98,0.0,22.4,0.0,0.0,0.0,0.0,27.39,0.0,24.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0
AST,1993,5,-23.5,133.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.3,0.29,3.15,97.71,94.02,6.09,49.86,16.92,5.21,11.06,29.93,5.68,12.25,0.0,17.57,0.0,0.0,0.0,0.0
AST,1995,11,-27.0,128.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.18,0.14,0.67,20.14,95.73,6.07,31.45,25.76,5.1,15.43,42.51,10.5,16.37,0.0,28.25,0.0,0.0,0.0,0.0
AST,2000,5,-21.0,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.51,0.12,3.73,97.41,7.56,64.67,16.2,8.94,12.57,29.59,5.47,12.57,0.0,16.4,0.0,0.0,0.0,0.0
AST,1984,11,-28.0,133.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,0.11,0.14,4.33,98.01,4.77,25.93,25.38,2.27,13.82,43.55,9.93,17.96,0.0,28.1,0.0,0.0,0.0,0.0
ARG,2022,7,-35.0,-66.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.24,0.27,0.26,7.93,96.77,3.96,59.11,8.03,-0.43,3.8,22.92,-0.89,13.31,0.0,7.77,0.0,0.0,0.0,0.0
AST,1991,10,-27.0,132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.14,0.15,4.71,95.77,4.47,25.31,23.94,0.89,12.41,40.57,8.11,18.01,0.0,26.18,0.0,0.0,0.0,0.0
AST,1991,7,-24.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.2,0.48,15.02,95.69,3.9,35.7,15.5,-0.89,7.31,28.15,1.69,15.79,0.0,15.77,0.0,0.0,0.0,0.0
